,Azimuth,Elevation
9290,236.0,24.0
9291,236.0,24.0
9292,236.0,24.0
9293,236.0,24.0
9294,236.0,24.0
9295,236.0,24.0
9296,236.0,24.0
9297,236.0,24.0
9298,236.0,24.0
9299,236.0,24.0
9300,236.0,24.0
9301,236.0,24.0
9302,236.0,24.0
9303,236.0,24.0
9304,236.0,24.0
9305,236.0,24.0
9306,236.0,24.0
9307,236.0,24.0
9308,236.0,24.0
9309,237.0,24.0
9310,237.0,24.0
9311,237.0,24.0
9312,237.0,24.0
9313,237.0,24.0
9314,237.0,24.0
9315,237.0,24.0
9316,237.0,24.0
9317,237.0,24.0
9318,237.0,24.0
9319,237.0,24.0
9320,237.0,24.0
9321,237.0,24.0
9322,237.0,24.0
9323,238.0,24.0
9324,238.0,24.0
9325,238.0,24.0
9326,238.0,24.0
9327,238.0,24.0
9328,238.0,24.0
9329,238.0,24.0
9330,238.0,24.0
9331,238.0,24.0
9332,238.0,24.0
9333,238.0,24.0
9334,238.0,24.0
9335,238.0,24.0
9336,238.0,24.0
9337,238.0,24.0
9338,238.0,24.0
9339,238.0,24.0
9340,239.0,24.0
9341,239.0,25.0
9342,239.0,24.0
9343,239.0,25.0
9344,239.0,25.0
9345,239.0,25.0
9346,239.0,25.0
9347,239.0,25.0
9348,239.0,25.0
9349,239.0,25.0
9350,239.0,25.0
9351,239.0,25.0
9352,239.0,25.0
9353,239.0,25.0
9354,240.0,25.0
9355,240.0,25.0
9356,240.0,25.0
9357,240.0,25.0
9358,240.0,25.0
9359,240.0,25.0
9360,240.0,25.0
9361,240.0,25.0
9362,240.0,25.0
9363,240.0,25.0
9364,240.0,25.0
9365,240.0,25.0
9366,240.0,25.0
9367,240.0,25.0
9368,240.0,25.0
9369,241.0,25.0
9370,241.0,25.0
9371,241.0,25.0
9372,241.0,25.0
9373,241.0,25.0
9374,241.0,25.0
9375,241.0,25.0
9376,241.0,25.0
9377,241.0,25.0
9378,241.0,25.0
9379,241.0,25.0
9380,241.0,25.0
9381,241.0,25.0
9382,241.0,25.0
9383,241.0,25.0
9384,242.0,25.0
9385,242.0,25.0
9386,242.0,25.0
9387,242.0,25.0
9388,242.0,25.0
9389,242.0,25.0
9390,242.0,25.0
9391,242.0,25.0
9392,242.0,25.0
9393,242.0,25.0
9394,242.0,25.0
9395,242.0,25.0
9396,242.0,25.0
9397,242.0,25.0
9398,242.0,25.0
9399,243.0,25.0
9400,243.0,26.0
9401,243.0,26.0
9402,243.0,26.0
9403,243.0,25.0
9404,243.0,26.0
9405,243.0,25.0
9406,243.0,25.0
9407,243.0,25.0
9408,243.0,26.0
9409,243.0,26.0
9410,243.0,26.0
9411,243.0,26.0
9412,243.0,26.0
9413,243.0,26.0
9414,243.0,26.0
9415,244.0,25.0
9416,244.0,26.0
9417,244.0,26.0
9418,244.0,26.0
9419,244.0,26.0
9420,244.0,26.0
9421,244.0,26.0
9422,244.0,26.0
9423,244.0,26.0
9424,244.0,26.0
9425,244.0,26.0
9426,244.0,26.0
9427,244.0,26.0
9428,244.0,26.0
9429,244.0,26.0
9430,245.0,26.0
9431,245.0,26.0
9432,245.0,26.0
9433,245.0,26.0
9434,245.0,26.0
9435,245.0,26.0
9436,245.0,26.0
9437,245.0,26.0
9438,245.0,26.0
9439,245.0,26.0
9440,245.0,26.0
9441,245.0,26.0
9442,245.0,26.0
9443,245.0,26.0
9444,245.0,26.0
9445,246.0,26.0
9446,246.0,26.0
9447,246.0,26.0
9448,246.0,26.0
9449,246.0,26.0
9450,246.0,26.0
9451,246.0,26.0
9452,246.0,26.0
9453,246.0,26.0
9454,246.0,26.0
9455,246.0,26.0
9456,246.0,26.0
9457,246.0,26.0
9458,246.0,26.0
9459,247.0,26.0
9460,247.0,26.0
9461,247.0,26.0
9462,247.0,26.0
9463,247.0,26.0
9464,247.0,26.0
9465,247.0,26.0
9466,247.0,26.0
9467,247.0,26.0
9468,247.0,26.0
9469,247.0,26.0
9470,247.0,27.0
9471,247.0,27.0
9472,247.0,27.0
9473,247.0,26.0
9474,247.0,26.0
9475,248.0,27.0
9476,248.0,27.0
9477,248.0,27.0
9478,248.0,27.0
9479,248.0,27.0
9480,248.0,27.0
9481,248.0,27.0
9482,248.0,27.0
9483,248.0,27.0
9484,248.0,27.0
9485,248.0,27.0
9486,248.0,27.0
9487,248.0,27.0
9488,248.0,27.0
9489,248.0,27.0
9490,248.0,27.0
9491,249.0,27.0
9492,249.0,27.0
9493,249.0,27.0
9494,249.0,27.0
9495,249.0,27.0
9496,249.0,27.0
9497,249.0,27.0
9498,249.0,27.0
9499,249.0,27.0
9500,249.0,27.0
9501,249.0,27.0
9502,249.0,27.0
9503,249.0,27.0
9504,249.0,27.0
9505,249.0,27.0
9506,250.0,27.0
9507,250.0,27.0
9508,250.0,27.0
9509,250.0,27.0
9510,250.0,27.0
9511,250.0,27.0
9512,250.0,27.0
9513,250.0,27.0
9514,250.0,27.0
9515,250.0,27.0
9516,250.0,27.0
9517,250.0,27.0
9518,250.0,27.0
9519,250.0,27.0
9520,250.0,27.0
9521,251.0,27.0
9522,251.0,27.0
9523,251.0,27.0
9524,251.0,27.0
9525,251.0,27.0
9526,251.0,27.0
9527,251.0,27.0
9528,251.0,27.0
9529,251.0,27.0
9530,251.0,27.0
9531,251.0,27.0
9532,251.0,27.0
9533,251.0,27.0
9534,251.0,28.0
9535,251.0,27.0
9536,252.0,27.0
9537,252.0,27.0
9538,252.0,27.0
9539,252.0,27.0
9540,252.0,27.0
9541,252.0,27.0
9542,252.0,27.0
9543,252.0,27.0
9544,252.0,27.0
9545,252.0,28.0
9546,252.0,28.0
9547,252.0,28.0
9548,252.0,28.0
9549,252.0,28.0
9550,252.0,28.0
9551,253.0,28.0
9552,253.0,28.0
9553,253.0,28.0
9554,253.0,28.0
9555,253.0,28.0
9556,253.0,28.0
9557,253.0,28.0
9558,253.0,28.0
9559,253.0,28.0
9560,253.0,28.0
9561,253.0,28.0
9562,253.0,28.0
9563,253.0,28.0
9564,253.0,28.0
9565,253.0,28.0
9566,253.0,28.0
9567,254.0,28.0
9568,254.0,28.0
9569,254.0,28.0
9570,254.0,28.0
9571,254.0,28.0
9572,254.0,28.0
9573,254.0,28.0
9574,254.0,28.0
9575,254.0,28.0
9576,254.0,28.0
9577,254.0,28.0
9578,254.0,28.0
9579,254.0,28.0
9580,254.0,28.0
9581,254.0,28.0
9582,255.0,28.0
9583,255.0,28.0
9584,255.0,28.0
9585,255.0,28.0
9586,255.0,28.0
9587,255.0,28.0
9588,255.0,28.0
9589,255.0,28.0
9590,255.0,28.0
9591,255.0,28.0
9592,255.0,28.0
9593,255.0,28.0
9594,255.0,28.0
9595,255.0,28.0
9596,255.0,28.0
9597,256.0,28.0
9598,256.0,28.0
9599,256.0,28.0
9600,256.0,28.0
9601,256.0,28.0
9602,256.0,28.0
9603,256.0,28.0
9604,256.0,28.0
9605,256.0,28.0
9606,256.0,28.0
9607,256.0,28.0
9608,256.0,28.0
9609,256.0,28.0
9610,256.0,28.0
9611,256.0,28.0
9612,257.0,28.0
9613,257.0,28.0
9614,257.0,28.0
9615,257.0,28.0
9616,257.0,28.0
9617,257.0,29.0
9618,257.0,29.0
9619,257.0,29.0
9620,257.0,29.0
9621,257.0,29.0
9622,257.0,29.0
9623,257.0,28.0
9624,257.0,28.0
9625,258.0,28.0
9626,258.0,29.0
9627,258.0,29.0
9628,258.0,29.0
9629,258.0,29.0
9630,258.0,29.0
9631,258.0,28.0
9632,258.0,28.0
9633,258.0,28.0
9634,258.0,28.0
9635,258.0,28.0
9636,258.0,28.0
9637,258.0,28.0
9638,258.0,28.0
9639,258.0,28.0
9640,259.0,28.0
9641,259.0,28.0
9642,259.0,28.0
9643,259.0,28.0
9644,259.0,28.0
9645,259.0,28.0
9646,259.0,28.0
9647,259.0,32.0
9648,259.0,32.0
9649,259.0,32.0
9650,259.0,32.0
9651,259.0,32.0
9652,259.0,28.0
9653,259.0,32.0
9654,259.0,31.0
9655,259.0,32.0
9656,259.0,31.0
9657,259.0,31.0
9658,259.0,28.0
9659,259.0,30.0
9660,259.0,31.0
9661,259.0,32.0
9662,259.0,28.0
9663,259.0,32.0
9664,259.0,30.0
9665,259.0,28.0
9666,259.0,31.0
9667,259.0,32.0
9668,259.0,32.0
9669,259.0,32.0
9670,259.0,28.0
9671,259.0,28.0
9672,259.0,32.0
9673,259.0,32.0
9674,259.0,30.0
9675,259.0,31.0
9676,259.0,31.0
9677,259.0,31.0
9678,259.0,31.0
9679,259.0,28.0
9680,259.0,32.0
9681,259.0,32.0
9682,259.0,30.0
9683,259.0,32.0
9684,259.0,32.0
9685,259.0,30.0
9686,259.0,32.0
9687,259.0,32.0
9688,259.0,30.0
9689,259.0,31.0
9690,259.0,31.0
9691,259.0,31.0
9692,259.0,28.0
9693,259.0,31.0
9694,259.0,31.0
9695,259.0,30.0
9696,259.0,30.0
9697,259.0,31.0
9698,259.0,31.0
9699,259.0,30.0
9700,259.0,29.0
9701,259.0,31.0
9702,259.0,31.0
9703,259.0,29.0
9704,259.0,30.0
9705,259.0,31.0
9706,259.0,31.0
9707,259.0,29.0
9708,259.0,29.0
9709,259.0,28.0
9710,259.0,30.0
9711,259.0,29.0
9712,259.0,29.0
9713,259.0,31.0
9714,259.0,28.0
9715,259.0,30.0
9716,259.0,31.0
9717,259.0,31.0
9718,259.0,29.0
9719,259.0,29.0
9720,259.0,30.0
9721,259.0,29.0
9722,259.0,29.0
9723,259.0,29.0
9724,259.0,29.0
9725,259.0,31.0
9726,259.0,31.0
9727,259.0,31.0
9728,259.0,31.0
9729,260.0,31.0
9730,260.0,30.0
9731,260.0,29.0
9732,260.0,30.0
9733,260.0,29.0
9734,260.0,30.0
9735,260.0,29.0
9736,260.0,29.0
9737,260.0,30.0
9738,260.0,29.0
9739,260.0,29.0
9740,260.0,28.0
9741,260.0,29.0
9742,260.0,29.0
9743,260.0,30.0
9744,260.0,29.0
9745,260.0,28.0
9746,260.0,29.0
9747,260.0,28.0
9748,260.0,28.0
9749,260.0,29.0
9750,260.0,28.0
9751,260.0,31.0
9752,260.0,29.0
9753,260.0,28.0
9754,260.0,28.0
9755,260.0,30.0
9756,260.0,28.0
9757,260.0,28.0
9758,260.0,27.0
9759,260.0,31.0
9760,260.0,28.0
9761,260.0,30.0
9762,260.0,30.0
9763,260.0,30.0
9764,260.0,30.0
9765,260.0,28.0
9766,260.0,27.0
9767,260.0,30.0
9768,260.0,28.0
9769,260.0,28.0
9770,260.0,31.0
9771,260.0,28.0
9772,260.0,27.0
9773,260.0,30.0
9774,260.0,30.0
9775,260.0,30.0
9776,260.0,30.0
9777,260.0,27.0
9778,260.0,30.0
9779,260.0,29.0
9780,260.0,28.0
9781,260.0,28.0
9782,260.0,28.0
9783,260.0,30.0
9784,260.0,28.0
9785,260.0,28.0
9786,260.0,28.0
9787,260.0,28.0
9788,260.0,28.0
9789,260.0,28.0
9790,260.0,30.0
9791,260.0,28.0
9792,260.0,28.0
9793,260.0,28.0
9794,260.0,30.0
9795,260.0,28.0
9796,260.0,28.0
9797,260.0,28.0
9798,260.0,30.0
9799,260.0,28.0
9800,260.0,28.0
9801,260.0,28.0
9802,260.0,28.0
9803,260.0,27.0
9804,260.0,28.0
9805,260.0,28.0
9806,260.0,27.0
9807,260.0,28.0
9808,260.0,28.0
9809,260.0,28.0
9810,260.0,27.0
9811,260.0,27.0
9812,260.0,27.0
9813,260.0,27.0
9814,261.0,27.0
9815,261.0,27.0
9816,261.0,27.0
9817,261.0,27.0
9818,261.0,27.0
9819,261.0,27.0
9820,261.0,27.0
9821,261.0,27.0
9822,261.0,27.0
9823,261.0,27.0
9824,261.0,27.0
9825,261.0,27.0
9826,261.0,27.0
9827,261.0,27.0
9828,261.0,27.0
9829,261.0,27.0
9830,261.0,27.0
9831,261.0,27.0
9832,261.0,27.0
9833,261.0,27.0
9834,261.0,27.0
9835,261.0,27.0
9836,261.0,27.0
9837,261.0,27.0
9838,261.0,27.0
9839,261.0,27.0
9840,261.0,27.0
9841,262.0,27.0
9842,262.0,27.0
9843,262.0,27.0
9844,262.0,27.0
9845,262.0,26.0
9846,262.0,27.0
9847,262.0,27.0
9848,262.0,27.0
9849,262.0,27.0
9850,262.0,27.0
9851,262.0,27.0
9852,262.0,27.0
9853,262.0,27.0
9854,262.0,27.0
9855,262.0,27.0
9856,262.0,27.0
9857,262.0,27.0
9858,262.0,27.0
9859,262.0,26.0
9860,262.0,27.0
9861,262.0,27.0
9862,262.0,26.0
9863,262.0,27.0
9864,262.0,27.0
9865,262.0,26.0
9866,262.0,27.0
9867,262.0,26.0
9868,262.0,27.0
9869,262.0,26.0
9870,262.0,26.0
9871,262.0,27.0
9872,262.0,26.0
9873,262.0,26.0
9874,262.0,26.0
9875,262.0,26.0
9876,262.0,26.0
9877,262.0,26.0
9878,262.0,26.0
9879,263.0,26.0
9880,263.0,26.0
9881,263.0,26.0
9882,263.0,26.0
9883,263.0,26.0
9884,263.0,26.0
9885,263.0,26.0
9886,263.0,26.0
9887,263.0,26.0
9888,263.0,26.0
9889,263.0,26.0
9890,263.0,26.0
9891,263.0,26.0
9892,263.0,26.0
9893,263.0,26.0
9894,263.0,26.0
9895,264.0,26.0
9896,264.0,26.0
9897,264.0,25.0
9898,264.0,25.0
9899,264.0,25.0
9900,264.0,25.0
9901,264.0,25.0
9902,264.0,25.0
9903,264.0,25.0
9904,264.0,25.0
9905,264.0,25.0
9906,264.0,25.0
9907,264.0,25.0
9908,265.0,25.0
9909,265.0,25.0
9910,265.0,25.0
9911,265.0,25.0
9912,265.0,25.0
9913,265.0,25.0
9914,265.0,25.0
9915,265.0,25.0
9916,265.0,24.0
9917,265.0,24.0
9918,265.0,24.0
9919,265.0,24.0
9920,265.0,24.0
9921,265.0,24.0
9922,265.0,24.0
9923,266.0,24.0
9924,266.0,24.0
9925,266.0,24.0
9926,266.0,24.0
9927,266.0,24.0
9928,266.0,24.0
9929,266.0,24.0
9930,266.0,24.0
9931,266.0,24.0
9932,266.0,24.0
9933,266.0,24.0
9934,266.0,24.0
9935,266.0,24.0
9936,266.0,24.0
9937,266.0,24.0
9938,266.0,24.0
9939,266.0,24.0
9940,266.0,24.0
9941,266.0,24.0
9942,266.0,24.0
9943,266.0,24.0
9944,266.0,24.0
9945,266.0,24.0
9946,266.0,24.0
9947,266.0,24.0
9948,267.0,24.0
9949,267.0,24.0
9950,267.0,24.0
9951,267.0,24.0
9952,267.0,24.0
9953,267.0,24.0
9954,267.0,24.0
9955,267.0,23.0
9956,267.0,24.0
9957,267.0,24.0
9958,267.0,24.0
9959,267.0,24.0
9960,267.0,23.0
9961,267.0,23.0
9962,267.0,23.0
9963,267.0,23.0
9964,267.0,23.0
9965,267.0,23.0
9966,267.0,23.0
9967,268.0,23.0
9968,268.0,23.0
9969,268.0,23.0
9970,268.0,23.0
9971,268.0,23.0
9972,268.0,23.0
9973,268.0,23.0
9974,268.0,23.0
9975,268.0,23.0
9976,268.0,23.0
9977,268.0,23.0
9978,268.0,23.0
9979,268.0,23.0
9980,268.0,23.0
9981,268.0,23.0
9982,268.0,23.0
9983,268.0,22.0
9984,269.0,22.0
9985,269.0,22.0
9986,269.0,22.0
9987,269.0,22.0
9988,269.0,22.0
9989,269.0,22.0
9990,269.0,22.0
9991,269.0,22.0
9992,269.0,22.0
9993,269.0,22.0
9994,269.0,22.0
9995,269.0,22.0
9996,269.0,22.0
9997,269.0,22.0
9998,270.0,22.0
9999,270.0,22.0
10000,270.0,22.0
10001,270.0,22.0
10002,270.0,22.0
10003,270.0,22.0
10004,270.0,22.0
10005,270.0,21.0
10006,270.0,21.0
10007,270.0,21.0
10008,270.0,21.0
10009,270.0,21.0
10010,270.0,21.0
10011,270.0,21.0
10012,270.0,21.0
10013,271.0,21.0
10014,271.0,21.0
10015,271.0,21.0
10016,271.0,21.0
10017,271.0,21.0
10018,271.0,21.0
10019,271.0,21.0
10020,271.0,21.0
10021,271.0,21.0
10022,271.0,21.0
10023,271.0,21.0
10024,271.0,21.0
10025,271.0,21.0
10026,271.0,21.0
10027,271.0,21.0
10028,271.0,21.0
10029,271.0,21.0
10030,271.0,21.0
10031,271.0,21.0
10032,271.0,21.0
10033,271.0,21.0
10034,271.0,21.0
10035,271.0,20.0
10036,272.0,20.0
10037,272.0,20.0
10038,272.0,20.0
10039,272.0,20.0
10040,272.0,21.0
10041,272.0,21.0
10042,272.0,21.0
10043,272.0,20.0
10044,272.0,20.0
10045,272.0,21.0
10046,272.0,20.0
10047,272.0,21.0
10048,272.0,21.0
10049,272.0,20.0
10050,272.0,21.0
10051,272.0,21.0
10052,272.0,21.0
10053,272.0,20.0
10054,272.0,20.0
10055,272.0,20.0
10056,272.0,20.0
10057,272.0,20.0
10058,272.0,21.0
10059,272.0,21.0
10060,272.0,21.0
10061,272.0,21.0
10062,272.0,21.0
10063,272.0,21.0
10064,272.0,21.0
10065,272.0,21.0
10066,272.0,21.0
10067,273.0,21.0
10068,273.0,21.0
10069,273.0,21.0
10070,273.0,21.0
10071,273.0,21.0
10072,273.0,21.0
10073,273.0,21.0
10074,273.0,21.0
10075,273.0,21.0
10076,273.0,21.0
10077,273.0,21.0
10078,273.0,21.0
10079,273.0,21.0
10080,273.0,20.0
10081,273.0,21.0
10082,273.0,21.0
10083,273.0,21.0
10084,273.0,20.0
10085,273.0,21.0
10086,273.0,20.0
10087,273.0,20.0
10088,274.0,20.0
10089,274.0,20.0
10090,274.0,20.0
10091,274.0,23.0
10092,274.0,23.0
10093,274.0,24.0
10094,274.0,20.0
10095,274.0,23.0
10096,274.0,24.0
10097,274.0,20.0
10098,274.0,20.0
10099,274.0,23.0
10100,274.0,23.0
10101,274.0,24.0
10102,274.0,24.0
10103,274.0,24.0
10104,274.0,24.0
10105,274.0,23.0
10106,274.0,24.0
10107,274.0,23.0
10108,274.0,20.0
10109,274.0,24.0
10110,274.0,23.0
10111,274.0,23.0
10112,274.0,20.0
10113,274.0,23.0
10114,274.0,24.0
10115,274.0,24.0
10116,274.0,20.0
10117,274.0,23.0
10118,274.0,24.0
10119,274.0,21.0
10120,274.0,23.0
10121,274.0,24.0
10122,274.0,21.0
10123,274.0,23.0
10124,274.0,24.0
10125,274.0,25.0
10126,274.0,21.0
10127,274.0,23.0
10128,274.0,24.0
10129,274.0,21.0
10130,274.0,23.0
10131,274.0,25.0
10132,274.0,20.0
10133,274.0,23.0
10134,274.0,23.0
10135,274.0,23.0
10136,274.0,25.0
10137,274.0,25.0
10138,274.0,23.0
10139,274.0,25.0
10140,274.0,21.0
10141,274.0,23.0
10142,275.0,22.0
10143,275.0,21.0
10144,275.0,25.0
10145,275.0,22.0
10146,275.0,21.0
10147,275.0,25.0
10148,275.0,22.0
10149,275.0,22.0
10150,275.0,21.0
10151,275.0,25.0
10152,275.0,21.0
10153,275.0,21.0
10154,275.0,22.0
10155,275.0,22.0
10156,275.0,22.0
10157,275.0,22.0
10158,275.0,22.0
10159,275.0,22.0
10160,275.0,25.0
10161,275.0,22.0
10162,275.0,21.0
10163,275.0,22.0
10164,275.0,22.0
10165,275.0,22.0
10166,275.0,25.0
10167,275.0,21.0
10168,275.0,21.0
10169,275.0,22.0
10170,275.0,25.0
10171,275.0,21.0
10172,275.0,21.0
10173,275.0,21.0
10174,275.0,22.0
10175,275.0,22.0
10176,275.0,22.0
10177,275.0,22.0
10178,275.0,25.0
10179,275.0,21.0
10180,275.0,21.0
10181,275.0,21.0
10182,275.0,22.0
10183,275.0,22.0
10184,275.0,25.0
10185,275.0,21.0
10186,275.0,25.0
10187,275.0,21.0
10188,275.0,22.0
10189,275.0,25.0
10190,275.0,21.0
10191,275.0,25.0
10192,275.0,26.0
10193,275.0,26.0
10194,275.0,26.0
10195,275.0,26.0
10196,275.0,22.0
10197,275.0,21.0
10198,275.0,27.0
10199,275.0,25.0
10200,275.0,26.0
10201,275.0,27.0
10202,275.0,22.0
10203,275.0,27.0
10204,275.0,21.0
10205,275.0,27.0
10206,275.0,27.0
10207,275.0,25.0
10208,275.0,26.0
10209,275.0,22.0
10210,275.0,27.0
10211,275.0,21.0
10212,275.0,22.0
10213,275.0,27.0
10214,275.0,22.0
10215,275.0,22.0
10216,275.0,26.0
10217,275.0,25.0
10218,275.0,22.0
10219,275.0,21.0
10220,275.0,22.0
10221,275.0,27.0
10222,275.0,26.0
10223,275.0,25.0
10224,275.0,26.0
10225,275.0,26.0
10226,276.0,21.0
10227,276.0,26.0
10228,276.0,27.0
10229,276.0,26.0
10230,276.0,26.0
10231,276.0,27.0
10232,276.0,27.0
10233,276.0,28.0
10234,276.0,26.0
10235,276.0,27.0
10236,276.0,26.0
10237,276.0,27.0
10238,276.0,28.0
10239,276.0,26.0
10240,276.0,26.0
10241,276.0,27.0
10242,276.0,27.0
10243,276.0,28.0
10244,276.0,27.0
10245,276.0,27.0
10246,276.0,27.0
10247,276.0,27.0
10248,276.0,27.0
10249,276.0,27.0
10250,276.0,27.0
10251,276.0,27.0
10252,276.0,27.0
10253,276.0,27.0
10254,276.0,27.0
10255,276.0,27.0
10256,276.0,27.0
10257,276.0,27.0
10258,276.0,27.0
10259,277.0,27.0
10260,277.0,27.0
10261,277.0,27.0
10262,277.0,27.0
10263,277.0,29.0
10264,277.0,29.0
10265,277.0,29.0
10266,277.0,29.0
10267,277.0,29.0
10268,277.0,29.0
10269,277.0,27.0
10270,277.0,28.0
10271,277.0,29.0
10272,277.0,28.0
10273,277.0,29.0
10274,277.0,28.0
10275,277.0,28.0
10276,277.0,27.0
10277,277.0,29.0
10278,277.0,28.0
10279,277.0,29.0
10280,277.0,28.0
10281,277.0,28.0
10282,277.0,28.0
10283,277.0,29.0
10284,277.0,27.0
10285,277.0,29.0
10286,277.0,28.0
10287,277.0,29.0
10288,277.0,29.0
10289,277.0,27.0
10290,277.0,28.0
10291,277.0,28.0
10292,277.0,28.0
10293,277.0,27.0
10294,277.0,28.0
10295,277.0,28.0
10296,277.0,28.0
10297,277.0,28.0
10298,277.0,28.0
10299,277.0,28.0
10300,277.0,28.0
10301,277.0,28.0
10302,277.0,28.0
10303,277.0,28.0
10304,278.0,28.0
10305,278.0,29.0
10306,278.0,29.0
10307,278.0,28.0
10308,278.0,29.0
10309,278.0,30.0
10310,278.0,30.0
10311,278.0,29.0
10312,278.0,29.0
10313,278.0,29.0
10314,278.0,29.0
10315,278.0,28.0
10316,278.0,30.0
10317,278.0,29.0
10318,278.0,30.0
10319,278.0,28.0
10320,278.0,29.0
10321,278.0,29.0
10322,278.0,28.0
10323,278.0,29.0
10324,278.0,28.0
10325,278.0,30.0
10326,278.0,28.0
10327,278.0,30.0
10328,278.0,28.0
10329,278.0,29.0
10330,278.0,29.0
10331,278.0,30.0
10332,278.0,30.0
10333,278.0,29.0
10334,278.0,28.0
10335,278.0,29.0
10336,278.0,30.0
10337,278.0,29.0
10338,278.0,30.0
10339,278.0,28.0
10340,278.0,29.0
10341,278.0,30.0
10342,278.0,29.0
10343,278.0,30.0
10344,278.0,29.0
10345,278.0,28.0
10346,278.0,29.0
10347,278.0,29.0
10348,278.0,29.0
10349,278.0,30.0
10350,278.0,29.0
10351,278.0,28.0
10352,278.0,29.0
10353,278.0,28.0
10354,278.0,28.0
10355,278.0,28.0
10356,278.0,29.0
10357,278.0,30.0
10358,278.0,29.0
10359,278.0,28.0
10360,278.0,30.0
10361,278.0,28.0
10362,278.0,29.0
10363,278.0,28.0
10364,278.0,28.0
10365,278.0,30.0
10366,278.0,28.0
10367,278.0,28.0
10368,278.0,30.0
10369,278.0,30.0
10370,278.0,28.0
10371,278.0,28.0
10372,279.0,28.0
10373,279.0,28.0
10374,279.0,30.0
10375,279.0,30.0
10376,279.0,30.0
10377,279.0,32.0
10378,279.0,30.0
10379,279.0,32.0
10380,279.0,32.0
10381,279.0,30.0
10382,279.0,32.0
10383,279.0,32.0
10384,279.0,30.0
10385,279.0,30.0
10386,279.0,32.0
10387,279.0,32.0
10388,279.0,30.0
10389,279.0,32.0
10390,279.0,32.0
10391,279.0,30.0
10392,279.0,32.0
10393,279.0,32.0
10394,279.0,30.0
10395,279.0,32.0
10396,279.0,32.0
10397,279.0,30.0
10398,279.0,29.0
10399,279.0,32.0
10400,279.0,32.0
10401,279.0,30.0
10402,279.0,29.0
10403,279.0,29.0
10404,279.0,32.0
10405,279.0,32.0
10406,279.0,29.0
10407,279.0,29.0
10408,279.0,30.0
10409,279.0,29.0
10410,279.0,31.0
10411,279.0,31.0
10412,279.0,30.0
10413,279.0,29.0
10414,279.0,31.0
10415,279.0,32.0
10416,279.0,29.0
10417,279.0,31.0
10418,279.0,31.0
10419,279.0,31.0
10420,279.0,31.0
10421,280.0,31.0
10422,280.0,29.0
10423,280.0,31.0
10424,280.0,31.0
10425,280.0,31.0
10426,280.0,31.0
10427,280.0,31.0
10428,280.0,31.0
10429,280.0,31.0
10430,280.0,31.0
10431,280.0,29.0
10432,280.0,31.0
10433,280.0,31.0
10434,280.0,31.0
10435,280.0,30.0
10436,280.0,31.0
10437,280.0,31.0
10438,280.0,30.0
10439,280.0,30.0
10440,280.0,30.0
10441,280.0,31.0
10442,280.0,29.0
10443,280.0,31.0
10444,280.0,32.0
10445,280.0,32.0
10446,280.0,30.0
10447,280.0,31.0
10448,280.0,31.0
10449,280.0,30.0
10450,280.0,31.0
10451,280.0,31.0
10452,280.0,30.0
10453,280.0,29.0
10454,280.0,31.0
10455,280.0,30.0
10456,280.0,31.0
10457,280.0,29.0
10458,280.0,30.0
10459,280.0,29.0
10460,280.0,30.0
10461,280.0,31.0
10462,280.0,31.0
10463,280.0,29.0
10464,280.0,31.0
10465,280.0,29.0
10466,280.0,30.0
10467,280.0,30.0
10468,280.0,29.0
10469,280.0,31.0
10470,280.0,30.0
10471,280.0,30.0
10472,280.0,30.0
10473,280.0,30.0
10474,280.0,31.0
10475,280.0,30.0
10476,280.0,31.0
10477,280.0,32.0
10478,280.0,32.0
10479,280.0,32.0
10480,280.0,30.0
10481,280.0,31.0
10482,280.0,31.0
10483,280.0,30.0
10484,280.0,31.0
10485,280.0,31.0
10486,280.0,30.0
10487,280.0,31.0
10488,280.0,31.0
10489,280.0,30.0
10490,281.0,31.0
10491,281.0,31.0
10492,281.0,30.0
10493,281.0,31.0
10494,281.0,31.0
10495,281.0,30.0
10496,281.0,31.0
10497,281.0,30.0
10498,281.0,31.0
10499,281.0,30.0
10500,281.0,31.0
10501,281.0,30.0
10502,281.0,31.0
10503,281.0,30.0
10504,281.0,31.0
10505,281.0,31.0
10506,281.0,31.0
10507,281.0,31.0
10508,281.0,31.0
10509,281.0,32.0
10510,281.0,30.0
10511,281.0,32.0
10512,281.0,32.0
10513,281.0,31.0
10514,281.0,31.0
10515,281.0,32.0
10516,281.0,32.0
10517,281.0,32.0
10518,281.0,30.0
10519,281.0,32.0
10520,281.0,31.0
10521,281.0,32.0
10522,281.0,32.0
10523,281.0,30.0
10524,281.0,31.0
10525,281.0,32.0
10526,281.0,30.0
10527,281.0,31.0
10528,281.0,32.0
10529,281.0,31.0
10530,281.0,30.0
10531,281.0,31.0
10532,281.0,31.0
10533,281.0,32.0
10534,281.0,31.0
10535,281.0,31.0
10536,281.0,31.0
10537,281.0,31.0
10538,281.0,30.0
10539,281.0,31.0
10540,281.0,32.0
10541,281.0,31.0
10542,281.0,32.0
10543,281.0,30.0
10544,281.0,31.0
10545,281.0,32.0
10546,281.0,32.0
10547,281.0,32.0
10548,281.0,32.0
10549,281.0,31.0
10550,282.0,31.0
10551,282.0,31.0
10552,282.0,31.0
10553,282.0,31.0
10554,282.0,31.0
10555,282.0,31.0
10556,282.0,31.0
10557,282.0,31.0
10558,282.0,31.0
10559,282.0,31.0
10560,282.0,31.0
